Name,Price,Rating
"realme 14x 5G Smartphone 8+128GB red, 6.67-inch Screen, 120Hz Display, 6000mAh Battery, 80MP, MediaTek Dimensity 6300, ArmorShell Protection, IP69","₹14,399",4.2
"O3 Pro (Glossy Black, 4 GB RAM, 64 GB Storage)| Bigger 6.56"" HD+ Display | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | 10W Charging | Charger in Box","₹5,749",4.0
"realme NARZO 80 Lite 5G (Crystal Purple, 6GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability","₹9,798",4.2
"Motorola G45 5G (Brilliant Blue, 8GB RAM, 128GB Storage)","₹11,899",4.1
"POCO M7 5G, Ocean Blue (6GB, 128GB)","₹8,498",4.1
"POCO C75 5G, Aqua Bliss (4GB, 64GB)","₹7,299",4.2
"realme NARZO 80 Lite 4G (Obsidian Black, 4GB+64GB) | 6300mAh Segment's Biggest Battery | 7.94mm Slim Design | 300% Ultra Volume | Pulse Light: 9 Colors, 5 Glow Modes | Ai Assist","₹6,298",4.2
"Samsung Galaxy S24 FE 5G AI Smartphone (Graphite, 8GB RAM, 128GB Storage)","₹32,819",4.3
XIAOMI 14 Civi Panda White (12GB RAM 512GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED HyperOS,"₹29,249",4.1
"Samsung Galaxy F05 (Twilight Blue, 64 GB) (4 GB RAM)","₹6,799",4.1
realme 14X 5G Smartphone Dimensity 6300 6nm Chip 8GB RAM 128GB ROM 6.67 Inch HD+ IP69 Waterproof 6000mAh Battery 45W Fast Charge Support Fingerprint GPS WiFi Bluetooth Black,"₹13,699",4.2
"realme NARZO 80 Pro 5G (Racing Green,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof","₹18,998",4.4
"iQOO Z10 5G (Stellar Black, 12GB RAM, 256GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in The Segment","₹24,999",4.3
realme 14X 5G Smartphone Dimensity 6300 6nm Chip 8GB RAM 128GB ROM 6.67 Inch HD+ IP69 Waterproof 6000mAh Battery 45W Fast Charge Support Fingerprint GPS WiFi Bluetooth Black,"₹13,699",4.2
XIAOMI 14 Civi Panda White (12GB RAM 512GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED HyperOS,"₹29,249",4.1
"Samsung Galaxy M36 5G (Serene Green, 8 GB RAM, 256 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹17,499",3.8
"Samsung Galaxy M35 5G (DayBreak Blue,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+| Vapour Cooling Chamber| 6000mAh Battery| 120Hz Super AMOLED Display| AI| Without Charger","₹18,499",4.2
"Motorola G45 5G (Brilliant Blue, 8GB RAM, 128GB Storage)","₹11,899",4.1
"iQOO Z10 Lite 5G (Cyber Green, 6GB RAM, 128GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu Score | IP64 Rated & Military Grade Shock-Resistance*","₹10,998",4.0
"realme NARZO 80 Pro 5G (Racing Green,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof","₹18,998",4.4
"Redmi 13 5G Prime Edition, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","₹10,999",4.1
"realme 15T 5G Smartphone 8+256GB Suit Titanium,6.67inch Screen, 120Hz Display,7000mAh Battery,60W Fast Charge,Front & Rear Dual 50MP Cameras, Dimensity 6400 Max 5G Chipset,IP69","₹22,999",4.3
"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display","₹25,999",4.2
"iQOO Z10x 5G (Titanium, 8GB RAM, 256GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability","₹15,998",4.3
"Acer Super ZX 5G (Lunar Blue, 6GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 6300 5G Processor | Sony 64MP AI Camera","₹9,998",3.4
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 64GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box","₹7,499",4.0
"Redmi A4 5G (Starry Black, 6GB RAM, 128GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box","₹8,999",4.0
"HONOR X9c 5G Dual SIM (8GB RAM, 256GB Storage) | Ultra Durable | 108MP AI OIS Camera | 6600mAh Battery | 3840Hz Risk-Free Dimming Display | with Charger (Jade Cyan)","₹19,998",4.2
POCO M6 Plus 5G Ice Silver 8GB RAM 128GB ROM,"₹10,299",4.0
Redmi A3X Ocean Green 4GB RAM 128GB ROM,"₹6,530",3.9
"iQOO Z10x 5G (Ultramarine, 8GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability","₹14,498",4.3
"Samsung Galaxy M06 5G (Blazing Black, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger","₹7,999",3.9
"OPPO F29 Pro 5G (Marble White, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹27,999",4.2
"iQOO Neo 10R 5G (Moonknight Titanium, 8GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours","₹26,998",4.4
Redmi A3X Midnight Black 4GB RAM 128GB ROM,"₹6,584",3.9
"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger","₹7,999",3.9
"Motorola Edge 50 Pro (Moonlight Pearl, 12+256)","₹23,400",4.1
"Lava Bold N1 5G (Champagne Gold, 4GB RAM, 64GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI Camera |5000 mAh Battery| IP54 Rated Dust & Water Splash Proof","₹6,999",4.1
"Motorola g45 5G (Pantone Moss, 128 GB) (8 GB RAM)","₹11,980",4.1
"realme NARZO 80 Pro 5G (Speed Silver,12GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof","₹19,998",4.4
"realme C71 4G Smartphone 6GB+128GB Obsidian Black,6.75 inch Screen, 90Hz Eye Comfort Display, 6300mAh Battery, 37MP Cameras, Octa-core Chipset, IP54","₹7,999",4.5
"Oppo K13 5G (Prism Black, 8GB RAM 128GB Storage)","₹17,250",4.3
"CMF Phone 2 Pro 5G (Light Green, 8GB RAM, 256GB Storage) | Dimensity 7300 Pro Processor | 5000mAh Battery 33W Fast Charging | 2TB Expandable | 50MP+50MP+8MP Camera |","₹18,599",4.0
"Infinix Note 50s 5G+ (Titanium Grey, 6GB RAM, 128GB Storage) | Slimmest 3D Curved 144Hz AMOLED Display | 5500mAH Battery | Dual Speakers by JBL | 90FPS BGMI | 64MP Sony Camera","₹14,999",4.2
"OPPO Reno13 5G (Luminous Blue,8 GB RAM, 128 GB Storage) with No Cost EMI/Additional Exchange Offers","₹23,999",4.1
"CMF Phone 2 Pro 5G (Light Green, 8GB RAM, 256GB Storage) | Dimensity 7300 Pro Processor | 5000mAh Battery 33W Fast Charging | 2TB Expandable | 50MP+50MP+8MP Camera |","₹18,599",4.0
"Infinix Note 50s 5G+ (Titanium Grey, 6GB RAM, 128GB Storage) | Slimmest 3D Curved 144Hz AMOLED Display | 5500mAH Battery | Dual Speakers by JBL | 90FPS BGMI | 64MP Sony Camera","₹14,999",4.2
OnePlus 13 | Smarter with OnePlus AI | Lifetime Display Warranty |16GB RAM 512GB Storage Black Eclipse | Official Smartphone for BGMS 2025,"₹76,999",4.5
"Vivo V60 5G (Mist Gray, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹40,999",4.2
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Silverblue, 12GB RAM, 512GB Storage), 200MP Camera, S Pen Included, Long Battery Life","₹1,35,499",4.3
"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box","₹6,399",4.0
"iQOO Z10R 5G (Moonstone, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu","₹19,498",4.3
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB) (6 GB RAM)","₹11,990",4.1
"Lava O3 (Glossy Blue, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box","₹5,699",3.9
"Tecno POP 9 5G Midnight Shadow, 4GB+128GB| Segment's 1st 48MP Sony AI Camera| Segment's 1st with NFC |D6300 Processor |4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker |Without Charger","₹8,299",4.0
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹18,872",4.1
Redmi 15 5G Sandy Purple 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,"₹16,998",3.9
"realme GT 7 Pro (Galaxy Grey,12GB+256GB) | India's First Snapdragon 8 Elite Processor | 3X Periscope Flagship Camera| RealWorld Eco² OLED Plus Display","₹44,998",4.2
"Samsung Galaxy S24 Ultra 5G AI Smartphone with Galaxy AI (Titanium Gray, 12GB, 256GB Storage), Snapdragon 8 Gen 3, 200 MP Camera with ProVisual Engine and 5000mAh Battery","₹79,999",4.5
"OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 128GB Storage)","₹15,999",4.2
"realme P3x 5G Smartphone 8+128GB Lunar Silver,6.72-inch Screen,120Hz Display,6000mAh Battery,45W SuperVOOC, 50MP Camera, MediaTek Dimensity 6400 Processor, IP64","₹12,790",3.7
"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹15,499",3.8
"HONOR X9c 5G Dual SIM (8GB RAM, 256GB Storage) | Ultra Durable | 108MP AI OIS Camera | 6600mAh Battery | 3840Hz Risk-Free Dimming Display | with Charger (Titanium Black)","₹19,998",4.2
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 128GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box","₹8,349",4.0
"Motorola G45 5G (Viva Magenta, 8GB RAM, 128GB Storage)","₹12,200",4.1
"iQOO Z10R 5G (Moonstone, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu","₹19,498",4.3
"Redmi A4 5G (Starry Black, 4GB RAM, 64GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box","₹7,499",4.0
OnePlus 13 | Smarter with OnePlus AI | Lifetime Display Warranty |16GB RAM 512GB Storage Black Eclipse | Official Smartphone for BGMS 2025,"₹76,999",4.5
"Samsung Galaxy M36 5G (Velvet Black, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹13,999",3.8
"iQOO Z10x 5G (Ultramarine, 8GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability","₹14,498",4.3
"Infinix Note 50s 5G+ (Titanium Grey, 6GB RAM, 128GB Storage) | Slimmest 3D Curved 144Hz AMOLED Display | 5500mAH Battery | Dual Speakers by JBL | 90FPS BGMI | 64MP Sony Camera","₹14,999",4.2
"Samsung Galaxy M07 (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | IP54 Rating | 50MP Auto Focus Camera | 7.6mm Slim | 5000mAh Battery| 25W Fast Charging | 6 Gen of OS Upgrades | Without Charger","₹6,799",3.6
"realme 14x 5G Smartphone 8+128GB Crystal Black, 6.67-inch Screen, 120Hz Display, 6000mAh Battery, 80MP, MediaTek Dimensity 6300, ArmorShell Protection, IP69","₹14,399",4.2
"Lava Bold N1 5G (Champagne Gold, 4GB RAM, 64GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI Camera |5000 mAh Battery| IP54 Rated Dust & Water Splash Proof","₹6,999",4.1
Redmi A5 Just Black (3GB RAM 64GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoothest 120Hz Display | 5200mAh Large Battery | Expandable Storage up to 2TB,"₹6,099",3.9
"Lava O3 (Glossy Blue, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box","₹5,699",3.9
Redmi 15 5G Sandy Purple 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,"₹16,998",3.9
"iQOO Neo 10R 5G (Moonknight Titanium, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours","₹28,998",4.4
"Motorola G05 4G (Forest Green, 4GB RAM, 64GB Storage)","₹7,322",3.9
"Vivo Y29 5G (Diamond Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹15,499",4.2
"Oppo K13 5G with 7000mAh and 80W SUPERVOOC Charger in-The-Box, ICY Purple (8GB, 256GB)","₹20,999",4.3
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹22,858",4.2
"Samsung Galaxy F16 5G, Vibing Blue (4GB, 128GB)","₹11,600",5.0
"Motorola G35 5G (Midnight Black, 4GB RAM, 128GB Storage)","₹10,499",4.0
"realme P3x 5G Smartphone 6+128GB Lunar Silver,6.72-inch Screen,120Hz Display,6000mAh Battery,45W SuperVOOC, 50MP Camera, MediaTek Dimensity 6400 Processor, IP64","₹11,999",3.8
"OnePlus 13R | Smarter with OnePlus AI | Lifetime Display Warranty (12GB RAM, 256GB Storage Nebula Noir)","₹42,999",4.4
"VIVO Y19 5G (Titanium Silver, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹12,999",4.2
"Redmi Note 14 SE 5G, Titan Black (6GB, 128GB)","₹13,499",3.9
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) Without Offer","₹18,700",4.2
Motorola Edge 60 Fusion XT2503-2 8 + 256 GB Pan tone Zephyr,"₹20,300",4.2
"realme C73 5G Smartphone 4+64GB Jade Green, 6.67-inch Screen, 120Hz Display,6000mAh Battery, 40MP Camera, MediaTek Dimensity 6300 Processor, IP64","₹10,099",4.4
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)","₹21,497",4.1
"Samsung Galaxy M56 5G (Black, 8 GB RAM, 128 GB Storage)| Slimmest Phone in The Segment| Gorilla Glass Victus+| 10 Bit HDR Video| Enhanced Nightography| 4nm Processor| AI | Vapor Cooling Chamber","₹24,999",4.3
"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger","₹8,999",3.9
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Silverblue, 12GB RAM, 512GB Storage), 200MP Camera, S Pen Included, Long Battery Life","₹1,35,499",4.3
"Samsung Galaxy M36 5G (Orange Haze, 8 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹15,499",3.8
"Lava Agni 3 5G (Heather Glass, 8GB+256GB) | India's 1st Dual AMOLED | 1.5K Curved Display | Dimensity 7300X | 50MP Triple AI Telephoto Camera | 66W Fast Charge | with Charging Adapter","₹20,999",4.1
"Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+| Vapour Cooling Chamber| 6000mAh Battery| 120Hz Super AMOLED Display| AI|Without Charger","₹21,499",4.2
"Acer Super ZX 5G (Cosmic Green, 8GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 6300 5G Processor | Sony 64MP AI Camera","₹10,998",3.4
"Oppo K13 5G (Prism Black, 8GB RAM 128GB Storage)","₹17,250",4.3
"realme NARZO 80 Lite 5G (Onyx Black, 4GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability","₹9,499",4.2
OnePlus 13s | Snapdragon® 8 Elite | Best Battery Life Ever on a Compact Phone | Lifetime Display Warranty | 12GB+256GB | Green Silk,"₹50,999",4.5
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB) (6 GB RAM)","₹11,990",4.1
Apple iPhone 15 (128 GB) - Black,"₹52,499",4.5
"Samsung Galaxy M36 5G (Velvet Black, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹13,999",3.8
"Samsung Galaxy S24 Ultra 5G AI Smartphone with Galaxy AI (Titanium Gray, 12GB, 256GB Storage), Snapdragon 8 Gen 3, 200 MP Camera with ProVisual Engine and 5000mAh Battery","₹79,999",4.5
"Vivo Y29 5G (Diamond Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹15,499",4.2
"Samsung Galaxy S24 5G AI Smartphone (Onyx Black, 8GB, 256GB Storage)","₹46,900",4.3
"OPPO Reno13 5G (Luminous Blue,8 GB RAM, 128 GB Storage) with No Cost EMI/Additional Exchange Offers","₹23,999",4.1
"Oppo K13 5G with 7000mAh and 80W SUPERVOOC Charger in-The-Box, ICY Purple (8GB, 256GB)","₹20,999",4.3
"Samsung Galaxy M17 5G (Sapphire Black, 6GB RAM, 128GB Storage)| Circle to Search| Gemini Live| 50MP OIS Triple Camera| IP54 Rating| Gorilla Glass Victus| AI| 6 Gen of OS Upgrades| Without Charger","₹14,249",4.3
"Lava Storm Play 5G (Dune Titanium, 8+8*GB RAM, 256 GB Storage)|India's First MT D7060 Processor with 525k Antutu |50 MP AI Camera | 6.75"" HD+ Display| 5000 mAh Battery |IP64 Dust & Water Proof","₹12,499",4.0
"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display","₹28,999",4.2
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal","₹66,900",4.5
"iPhone Air 1 TB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Sky Blue","₹1,59,900",2.6
"Oppo K13 5G with 7000mAh and 80W SUPERVOOC Charger in-The-Box, ICY Purple (8GB, 256GB)","₹20,999",4.3
"Lava Agni 3 5G (Pristine Glass, 8GB+128GB) | India's 1st dual AMOLED | Dimensity 7300X | 50MP Triple AI Camera | 66W Fast Charge,5000 mAh Battery | Clean UI | Free Replacement @ Home | Without Charger","₹16,999",4.1
"Motorola G86 Power 5G (Cosmic Sky, 8GB RAM + 128GB)","₹15,800",3.8
"OnePlus Nord CE4 (Celadon Marble, 8GB RAM, 128GB Storage) | Lifetime Display Warranty | Qualcomm® Snapdragon™ 7 Gen 3 - Best in The Segment | 50 MP Camera with OIS","₹18,999",4.3
"Motorola G05 4G (Forest Green, 4GB RAM, 64GB Storage)","₹7,322",3.9
"Samsung Galaxy F06 5G (Bahama Blue, 128 GB) (6 GB RAM)","₹9,699",4.1
Motorola Edge 60 Fusion XT2503-2 8 + 256 GB Pan tone Zephyr,"₹20,300",4.2
"realme P3x 5G Smartphone 6+128GB Lunar Silver,6.72-inch Screen,120Hz Display,6000mAh Battery,45W SuperVOOC, 50MP Camera, MediaTek Dimensity 6400 Processor, IP64","₹11,999",3.8
OnePlus 13s | Snapdragon® 8 Elite | Best Battery Life Ever on a Compact Phone | Lifetime Display Warranty | 12GB+512GB | Green Silk,"₹55,999",4.5
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹22,858",4.2
"OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 128GB Storage)","₹15,999",4.2
Apple iPhone 15 (128 GB) - Black,"₹52,499",4.5
"VIVO Y19 5G (Titanium Silver, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹12,999",4.2
"realme NARZO 70 Turbo 5G (Turbo Green,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design","₹13,999",4.2
"Tecno POP 9 5G Midnight Shadow, 4GB+128GB| Segment's 1st 48MP Sony AI Camera| Segment's 1st with NFC |D6300 Processor |4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker |Without Charger","₹8,299",4.0
"Lava Storm Play 5G (Frosty Blue, 6+6*GB RAM, 128GB Storage) | World's First MTK D7060 Processor | 500k+ Antutu | LPDDR5 RAM | UFS 3.1 Storage | 50MP AI Camera | 120Hz Refresh Rate | IP64 Protection","₹9,999",4.0
"Motorola G05 4G (Plum Red, 4GB RAM, 64GB Storage)","₹7,199",4.2
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹22,999",4.1
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)","₹79,999",4.5
"Honor X7c 5G Dual SIM | 8GB RAM, 256GB Storage | 50MP AI Camera | 5 Star SGS Rated | IP64 Standards | 120Hz Refresh Rate | 5200mAh Battery | Without Charger | (Moonlight White)","₹13,998",3.3
"realme 15 5G Smartphone 8+256GB Pink,144Hz HyperGlow 4D Curve Display,7000mAh Battery,80W SuperVOOC,Dual 50MP 4K Cameras,Dimensity 7300+ Chipset,IP69","₹26,099",4.3
"Motorola Moto G85 5G (128, Cobalt Blue, New)","₹16,050",4.2
"Lava Storm Lite 5G (Astral Blue, 4+4*GB RAM, 64GB Storage) | India's First MTK Dimensity 6400 Processor | 50MP AI Camera | IP64 Rated | 120 Hz Display | 5000mAh Battery | Supports All 5G Bands","₹7,999",4.0
"Motorola G96 (Pantone Greener Pastures, 8GB RAM, 256GB Storage)","₹17,990",3.5
"OPPO Reno13 5G (Ivory White,8 GB RAM, 128 GB Storage) with No Cost EMI/Additional Exchange Offers","₹23,999",4.1
"OPPO A5 Pro 5G (Feather Blue, 8GB RAM, 256GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers.","₹19,998",3.7
"realme 14 Pro Lite 5G Smartphone 8GB+128GB Gold, 6.7 inch Screen, 120Hz Curved Vision Display, 5200mAh Battery, 45W Ultra Charge, 92MP Cameras, Snapdragon® 7s Gen 2 5G Chipset, IP65","₹18,490",3.5
"Samsung Galaxy Z Fold5 5G AI Smartphone (Phanton Black, 12GB RAM, 512GB Storage)","₹97,499",4.0
"vivo T4R (White, 8GB RAM, 256GB Storage)","₹22,999",5.0
"Lava Bold N1 Lite (Crystal Gold, 3 GB RAM, 64 GB Storage) | 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box","₹5,698",4.8
"Infinix GT 30 Pro 5G+ (Dark Flare, 12GB RAM, 256GB Storage) | MediaTek D8350 Ultimate | 120FPS BGMI Gaming | Gaming Triggers | 1.5 Million+ AnTuTu AI (Without Offers)","₹26,990",3.7
"OPPO A5 5G (Aurora Green, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹15,498",4.5
"Infinix GT 30 Pro 5G+ (Dark Flare, 12GB RAM, 256GB Storage) | MediaTek D8350 Ultimate | 120FPS BGMI Gaming | Gaming Triggers | 1.5 Million+ AnTuTu AI (Without Offers)","₹26,990",3.7
"Motorola g86 Power 5G (Pantone Spellbound, 8GB RAM, 128GB Storage) | 6.7"" 1.5K pOLED Display | 50MP Sony OIS Camera | 6720mAh Battery | TurboPower 33W Charging | Dimensity 7400 Processor","₹15,899",3.8
"Samsung Galaxy A17 5G (Blue, 8GB RAM, 256GB Storage) | with Travel Adapter | 50 MP No Shake Camera | Gemini Live | Circle to Search | Super AMOLED | Corning Gorilla Glass Victus | 7.5mm Sleek | AI","₹23,499",3.9
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger in-The-Box, ICY Purple (8GB, 128GB)","₹17,495",4.3
"iPhone Air 256 GB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Sky Blue","₹1,19,900",2.6
"Motorola G35 5G (Leaf Green, 4+128)","₹10,097",4.0
"Vivo V50e 5G (Pearl White, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹26,999",4.1
"Motorola G45 5G (Brilliant Green, 8GB RAM, 128GB Storage) | 6.5"" FHD+ Display | Snapdragon 6 Gen1 Processor | 50MP Camera | 16MP Front Camera | 5000mAh Battery | 33W Charging","₹11,739",4.0
"Motorola G96 144Hz 3D Curved pOLED (Pastures, 8GB RAM, 128GB Storage)","₹16,993",4.4
"Samsung Galaxy F06 5G, Bahama Blue (4GB, 128GB)","₹8,529",3.9
